duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.7392484915358509,-0.5272179916196658,2.126831283301435,1.4129102254023471,0.9681099903235042,0.1546137711497814,0.8272961851113627,-0.1661111004914685,-0.7360590523990053,0.925175171146992,0.3017833364744758,-0.3063176392357594,-1.583658865581221,-0.6880865053021371,0.4045289494436133,-0.0093495809563732,0.3944802380535789,-1.1097968911704768,-0.2630390363502068,0.0,0.764,0.0,0.0,0.253,-0.8660254037844385,-0.5000000000000004,1.5324596711500504,0.0294439349396315,1.0,1.2698122876217377,0.0,0.0,-0.7360558240344295,1.170431310477749,0.6695307329196197,1,0.802107302761004,0.764,class_69,-1.3557056608919262
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.202351890406547,1.203954679504177,2.808568602905958,0.9634514710058872,0.5163604399059829,-0.4970316936570702,-0.3575919327352223,-1.0609659580528334,0.2627681497994105,0.704038903688204,-0.7273391700659452,-0.3063176392357594,-1.4118796779118654,0.3561653521486892,-0.6511054873035351,-0.0091731629499683,-0.7196785080344946,-0.7757928102365876,-1.5812435666834157,0.0,0.531,1.0,0.0,0.119,0.4999999999999999,0.8660254037844387,1.7334621718122185,0.7232375539267446,1.0,0.4383511525037034,0.0,0.0,0.2627669972948884,0.10544562870883332,0.26309014720403967,1,-0.926580214148457,0.531,class_69,-1.4005389368750785
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4859962678042338,1.203954679504177,7.282469762810636,1.4129102254023471,0.9015007916483856,-0.2766639239908925,-0.7097503048160221,0.3816017864641943,-1.071036267924386,0.6095831915049468,0.8837276710901156,-0.3062502016690394,-1.4118796779118654,-1.0382978118686528,0.8742231444896182,-0.0094035863962034,0.9258944636757376,-1.1097968911704768,0.0665120962330952,1.0,0.855,1.0,0.000167,0.108,-0.4999999999999997,-0.8660254037844388,1.436975593235538,-0.3001352680738643,1.0,1.1247426064393995,0.0,0.0,-1.0710315703453868,1.8221977716429858,0.4667064344998383,1,-0.0391872888016,0.855,class_69,-1.4453722128582307
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,0.1764657721322572,-0.2627332779757453,0.76335664409239,1.4417216840175044,0.3797618742647692,-0.2132963679066268,-0.9046253049085567,-1.2191084113287642,-0.8368324210608428,0.483546740474176,-0.8130379732451373,-0.3062818453204256,-0.0761019703122706,-0.793442844391705,-0.618424106261161,-0.0091928816639483,-0.7164046508619212,-1.1097968911704768,-1.5812435666834157,0.0,0.539,0.0,0.000496,0.099,1.2246467991473532e-16,-1.0,1.50543573307893,-0.0638336896266339,1.0,0.2396173911572356,0.0,0.0,-0.8368287507029615,0.5083866575937769,0.006349130093868505,1,1.2573283488804958,0.539,class_69,-1.4902054888413832
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.202351890406547,1.203954679504177,7.282469762810636,0.9634514710058872,0.5163604399059829,-0.4970316936570702,-0.3575919327352223,-1.0609659580528334,0.2627681497994105,0.704038903688204,-0.7273391700659452,-0.3063176392357594,-1.4118796779118654,0.3561653521486892,-0.6511054873035351,-0.0091731629499683,-0.7196785080344946,-0.7757928102365876,-1.5812435666834157,0.0,0.531,1.0,0.0,0.119,0.4999999999999999,0.8660254037844387,1.7334621718122185,0.7232375539267446,1.0,0.4383511525037034,0.0,0.0,0.2627669972948884,0.39768637074014734,0.5118502456524626,1,0.4275583407639542,0.531,class_69,-1.3557056608919262
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,0.1764657721322572,-0.2627332779757453,1.743354041023891,1.4417216840175044,0.3797618742647692,-0.2132963679066268,-0.9046253049085567,-1.2191084113287642,-0.8368324210608428,0.483546740474176,-0.8130379732451373,-0.3062818453204256,-0.0761019703122706,-0.793442844391705,-0.618424106261161,-0.0091928816639483,-0.7164046508619212,-1.1097968911704768,-1.5812435666834157,0.0,0.539,0.0,0.000496,0.099,1.2246467991473532e-16,-1.0,1.50543573307893,-0.0638336896266339,1.0,0.2396173911572356,0.0,0.0,-0.8368287507029615,-0.43032055815141984,0.24553467523827655,1,0.2085912552887556,0.539,class_69,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4859962678042338,3.10343580476506,3.9163917472633063,1.372574183341127,0.8814186153314094,0.0165292459512323,-0.7202759606852176,1.7277412058129722,0.0949459658412155,0.5170900341827848,2.2814256899138137,-0.305048013663637,-0.9439759149832296,0.1807109522944625,1.0132747480692597,-0.009415609722973,1.8443503974647304,-0.7757928102365876,0.7256143613996996,0.0,0.878,1.0,0.00329,0.0656,-0.4999999999999997,-0.8660254037844388,1.55744261731572,0.1156767359054873,1.0,1.0828987349025565,0.0,0.0,0.0949455494069746,-1.3031815770386146,0.9695790528643587,1,0.3123125063033234,0.878,class_69,-1.3108723849087738
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-1.202351890406547,3.10343580476506,7.282469762810636,1.2458037654344327,0.9629403211725996,-0.3182784384342909,-0.4237531981987372,1.40374203324765,-0.905515759715171,0.7769335711444604,1.847097291422144,-0.3063176392357594,-0.9439759149832296,-0.865249763354109,0.7913118026261892,-0.0093931200294915,1.5356258570842851,-1.1097968911704768,0.7256143613996996,0.0,0.84,1.0,0.0,0.412,0.4999999999999999,0.8660254037844387,1.4681815205920747,-0.1924228107501158,1.0,1.2581872286454383,0.0,0.0,-0.9055117881112732,-0.2667084389968811,0.0568020686473123,1,0.6926237600234052,0.84,class_69,-1.3557056608919262
0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.2218242027933286,1.0206398512376478,-0.1425129535921452,2.254657030727283,0.7156729269155307,1.3079163202810502,0.2870235898333216,-0.0718955591427716,0.5744584368006955,2.063846102185579,1.5020442706743888,0.7081763477107376,-0.3063176392357594,-1.514748729321049,2.239152712778634,1.1037221034134033,-0.00940417238005,0.9923246181425472,-1.4438009721043656,1.384716626566304,0.0,0.894,0.0,0.0,0.104,-1.0,-1.8369701987210294e-16,1.615685025194567,0.3167101101554145,1.0,2.2260459523844616,0.0,0.0,2.0638370501297354,1.5808979193364259,0.2674962726549738,1,-0.2696789577228617,0.894,class_69,-1.3108723849087738
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.959000329738589,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,0.19091667410561233,0.9514716787531868,1,1.954565647367312,0.909,class_69,-1.4005389368750785
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.1068286802329363,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,-0.3912225597424355,0.23307847538750726,1,1.0671727220204548,0.909,class_69,-1.3108723849087738
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.618131669936328,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,-0.9049969479975731,0.23986386610174437,1,1.3668118916180951,0.909,class_69,-1.2660391089256215
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.831174582312741,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,0.5387939063272748,0.48076667959060493,1,-0.6384656279968802,0.909,class_69,-1.4005389368750785
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4859962678042338,1.203954679504177,4.1294346596397205,1.4129102254023471,0.9015007916483856,-0.2766639239908925,-0.7097503048160221,0.3816017864641943,-1.071036267924386,0.6095831915049468,0.8837276710901156,-0.3062502016690394,-1.4118796779118654,-1.0382978118686528,0.8742231444896182,-0.0094035863962034,0.9258944636757376,-1.1097968911704768,0.0665120962330952,1.0,0.855,1.0,0.000167,0.108,-0.4999999999999997,-0.8660254037844388,1.436975593235538,-0.3001352680738643,1.0,1.1247426064393995,0.0,0.0,-1.0710315703453868,-1.12499924259311,0.5312127025400356,1,-1.502809386451611,0.855,class_69,-1.4005389368750785
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.021611515282371,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,0.356966653470312,0.4934451753377834,1,-0.9553916727636148,0.909,class_69,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,0.2046049081024369,3.10343580476506,2.0416141183508696,1.3380004330029374,0.7219542053688865,-0.0430551724563607,-0.607200343347574,1.8395980630081423,1.7963179933911595,0.2907855464206916,2.3704504949360614,-0.3044958530079129,-0.9439759149832296,1.959457962861938,0.6735615919900199,-0.0093930427826708,1.797464142561314,-1.4438009721043656,0.7256143613996996,0.0,0.818,1.0,0.00315,0.0942,1.2246467991473532e-16,-1.0,1.597679047168017,0.2545594771170763,1.0,0.7771247114399668,0.0,0.0,1.7963101147170804,-0.4611875392177439,0.5701546164101171,1,-1.2607931340842864,0.818,class_69,-1.3108723849087738
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.4476973400351976,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,-0.2606616607217148,0.8782161312428924,1,1.4878200178017569,0.909,class_69,-1.4902054888413832
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6677083069731333,3.10343580476506,3.9163917472633063,0.6810991765773421,0.8400612621241716,-0.4260978622194593,-0.8053834067132846,1.7277412058129722,-0.9054490444760698,0.3538637256260754,1.7230207674317284,-0.3063176392357594,-0.9439759149832296,-0.865180014039915,1.1905989684995475,-0.0094314725554999,1.7702861373193053,-1.1097968911704768,0.7256143613996996,0.0,0.909,0.0,0.0,0.35,1.0,6.123233995736766e-17,1.638245623615873,0.3945817743071965,1.0,0.9992555136119792,0.0,0.0,-0.9054450731647858,0.6421199389623429,0.7253264033293294,1,0.3180747980263549,0.909,class_69,-1.4005389368750785
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.2046049081024369,-0.4550857969895056,3.959000329738589,1.5166314764169146,0.8356869266887907,-0.0430551724563607,-0.8811681289714925,0.5397442397401253,-0.7042358833478983,0.9585640708397644,1.1075337799345264,-0.3063176392357594,-1.0861276817827832,-0.6548160824317468,-0.2773283348054191,-0.0092496615480425,0.6102763622287088,0.2262194325650796,0.0665120962330952,1.0,0.623,1.0,0.0,0.0812,1.2246467991473532e-16,-1.0,1.5523947860659428,0.098253305354714,1.0,0.9905993213473836,0.0,0.0,-0.7042327945601558,-0.9499319953924679,0.35648637883887446,1,-0.6615147948890063,0.623,class_69,-1.4005389368750785
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4859962678042338,3.10343580476506,3.831174582312741,1.372574183341127,0.8814186153314094,0.0165292459512323,-0.7202759606852176,1.7277412058129722,0.0949459658412155,0.5170900341827848,2.2814256899138137,-0.305048013663637,-0.9439759149832296,0.1807109522944625,1.0132747480692597,-0.009415609722973,1.8443503974647304,-0.7757928102365876,0.7256143613996996,0.0,0.878,1.0,0.00329,0.0656,-0.4999999999999997,-0.8660254037844388,1.55744261731572,0.1156767359054873,1.0,1.0828987349025565,0.0,0.0,0.0949455494069746,0.006536083569018939,0.534006466995685,1,-0.5923672942126278,0.878,class_69,-1.1763725569593169
0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.2218242027933286,-0.0767864515993599,3.10343580476506,2.723351437955392,0.4160337573178911,0.9378873091335996,0.485638317858632,-0.8080900039367919,0.6361725649083759,2.531953577336711,0.5272699585190457,0.5962732932885323,-0.3063176392357594,-0.9439759149832296,2.7285487758186577,1.3991307931423116,-0.0094416812382893,1.0680308172589554,1.8962398372345248,0.0665120962330952,0.0,0.943,1.0,0.0,0.141,0.4999999999999999,-0.8660254037844387,1.4549377270924604,-0.2381359704916397,1.0,1.2027454724503492,0.0,0.0,2.5319424721553943,-1.5272005690743609,0.5180977997320813,1,0.0357225035978093,0.943,class_69,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-1.202351890406547,3.10343580476506,3.4476973400351976,1.2458037654344327,0.9629403211725996,-0.3182784384342909,-0.4237531981987372,1.40374203324765,-0.905515759715171,0.7769335711444604,1.847097291422144,-0.3063176392357594,-0.9439759149832296,-0.865249763354109,0.7913118026261892,-0.0093931200294915,1.5356258570842851,-1.1097968911704768,0.7256143613996996,0.0,0.84,1.0,0.0,0.412,0.4999999999999999,0.8660254037844387,1.4681815205920747,-0.1924228107501158,1.0,1.2581872286454383,0.0,0.0,-0.9055117881112732,-0.11305679283821429,0.23484422077847433,1,0.2143535470117872,0.84,class_69,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4859962678042338,3.10343580476506,7.282469762810636,1.372574183341127,0.8814186153314094,0.0165292459512323,-0.7202759606852176,1.7277412058129722,0.0949459658412155,0.5170900341827848,2.2814256899138137,-0.305048013663637,-0.9439759149832296,0.1807109522944625,1.0132747480692597,-0.009415609722973,1.8443503974647304,-0.7757928102365876,0.7256143613996996,0.0,0.878,1.0,0.00329,0.0656,-0.4999999999999997,-0.8660254037844388,1.55744261731572,0.1156767359054873,1.0,1.0828987349025565,0.0,0.0,0.0949455494069746,0.4969906531064166,0.06874913934482652,1,-0.6442279197199118,0.878,class_69,-1.4005389368750785
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.1764657721322572,-0.4791298618662256,1.9990055358755872,1.4186725171253782,0.8203767526649575,0.6558795133088979,-0.6252443248376236,1.36517070318035,1.7933158076316211,0.5757693103459036,1.9329475059143728,-0.3063176392357594,-1.5312871620234905,1.9563192437232215,0.5047153867255361,-0.0093703899109586,1.4412900405558784,-1.4438009721043656,0.7256143613996996,0.0,0.786,0.0,0.0,0.238,1.2246467991473532e-16,-1.0,1.591138155262667,0.2319824989627437,1.0,0.9605787219967904,0.0,0.0,1.7933079421251676,0.7913984396218451,0.8174811273049291,1,0.8943039703295086,0.786,class_69,-1.3108723849087738
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4859962678042338,3.10343580476506,4.683346231818395,1.372574183341127,0.8814186153314094,0.0165292459512323,-0.7202759606852176,1.7277412058129722,0.0949459658412155,0.5170900341827848,2.2814256899138137,-0.305048013663637,-0.9439759149832296,0.1807109522944625,1.0132747480692597,-0.009415609722973,1.8443503974647304,-0.7757928102365876,0.7256143613996996,0.0,0.878,1.0,0.00329,0.0656,-0.4999999999999997,-0.8660254037844388,1.55744261731572,0.1156767359054873,1.0,1.0828987349025565,0.0,0.0,0.0949455494069746,1.1342579628619125,0.9305256892587239,1,-0.8170966714108581,0.878,class_69,-1.4902054888413832
0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.2218242027933286,1.0206398512376478,-0.1425129535921452,2.765960020430675,0.7156729269155307,1.3079163202810502,0.2870235898333216,-0.0718955591427716,0.5744584368006955,2.063846102185579,1.5020442706743888,0.7081763477107376,-0.3063176392357594,-1.514748729321049,2.239152712778634,1.1037221034134033,-0.00940417238005,0.9923246181425472,-1.4438009721043656,1.384716626566304,0.0,0.894,0.0,0.0,0.104,-1.0,-1.8369701987210294e-16,1.615685025194567,0.3167101101554145,1.0,2.2260459523844616,0.0,0.0,2.0638370501297354,0.6585729275665638,0.008170214336249093,1,-0.3964493756295557,0.894,class_69,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.1764657721322572,3.10343580476506,2.765960020430675,1.914229605306091,0.8014875769212672,1.9610620117609368,-0.7184715625362127,1.538741688483201,-1.1388523084704028,0.8949829173147492,2.496515554171036,-0.3063176392357594,-0.9439759149832296,-1.1091979897465385,-0.262408243599649,-0.0092545888936763,1.3473264293828024,-1.1097968911704768,0.7256143613996996,0.0,0.626,0.0,0.0,0.0631,1.2246467991473532e-16,-1.0,1.5903230485744182,0.2291690224276866,1.0,0.924117781073975,0.0,0.0,-1.1388473134493675,-0.4067892308797614,0.06240967030140132,1,-0.2293429156616409,0.626,class_69,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.5834225706412417,3.10343580476506,1.487702546172195,0.9404023041137608,0.7145973685002913,-0.2974711812125917,-0.8426743017927202,1.793312466927382,-0.0382510090236366,-0.0246928926048965,1.9950564265223316,-0.3063176392357594,-0.9439759149832296,0.0414564465067611,1.372724358808678,-0.0094494159898984,1.9198597331784677,1.2282316753667468,0.7256143613996996,0.0,0.939,0.0,0.0,0.335,-0.5000000000000004,0.8660254037844384,1.5351453078522452,0.0387138574568246,1.0,0.764027949977848,0.0,0.0,-0.0382508412542136,-1.810378303801762,0.05104687244454298,1,-0.5405066687053443,0.939,class_69,-1.4902054888413832
