duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2218242027933286,-1.230491026376727,-0.3589095374826255,-0.3870750827402415,0.6292385510700582,0.3008250029990315,0.551843227200402,-0.8501926274135742,0.9293146734198574,-1.1418544942299411,0.649149974085686,0.9748974697137276,-0.3063174727850452,1.2967848300939446,-1.0843794748982256,-0.9008119017300436,-0.0090921562429306,0.388648545505388,-1.1097968911704768,0.0665120962330952,0.0,0.461,0.0,1.01e-06,0.358,0.4999999999999999,0.8660254037844387,1.5778302794381571,0.1860481484004299,1.0,0.1325927299083164,0.0,0.0,-1.1418494860412804,0.4967141530112327,0.24727731698870914,1,1.5396806433090406,0.461,class_1,1.7826236579287351
0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.2218242027933286,-1.202351890406547,-0.2867773428524653,-0.4722922476908068,-0.8459081300260157,-1.784738832533267,-0.0789949803847502,1.8317444880574527,-0.798680913595192,-1.4897077509017869,0.781048622645583,-0.8985651769362202,-0.3062913453252709,0.5071806841466263,-1.448052399104124,-1.544001536163715,-0.0082799048609764,-1.5860928419109148,-0.1077846483688094,-0.9221413015168112,0.0,0.166,1.0,5.56e-06,0.101,0.4999999999999999,0.8660254037844387,1.2509040990103684,-0.9423920307685496,1.0,-1.658038076989767,0.0,0.0,-1.4897012170242183,-0.13826430117118466,0.163906049369838,1,-0.0737610391397893,0.166,class_1,0.9756246902319936
0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.2218242027933286,-1.4837432501083443,-0.5753061213731058,-0.5149008301660896,-0.742186879011448,-0.293289282497251,-0.273826570733388,-0.3154893092584401,-1.3656794655845053,-1.5283025167216306,0.4450410851500444,-1.19926804462858,-0.3063176392357594,1.2444131265362144,-1.4884023773651738,-1.1877273827175818,-0.0089483385617761,-1.5725684083929288,-0.1077846483688094,-1.5812435666834157,0.0,0.359,1.0,0.0,0.117,0.0,1.0,1.5071319860240189,-0.0579787899830285,1.0,-0.5387491892961941,0.0,0.0,-1.5282958135669171,0.6476885381006925,0.879745532812594,1,-1.139785007900624,0.359,class_1,1.0652912421982983
0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,-2.0896691513416523,-1.4837432501083443,-0.2386892130990253,-0.5149008301660896,-1.7333010553728725,-2.0392456215008847,-0.4573087480520081,1.774605213338963,-1.276965406429715,1.987857444849708,1.7134662364371156,-1.2725612142262377,-0.3059901655481363,1.0838065689591745,2.187665477899051,-1.6667048524343864,-0.0056844811891129,-2.2715059249988614,-1.4438009721043656,-0.9221413015168112,0.0,0.0596,1.0,7.07e-05,0.132,0.0,1.0,1.4737441836448943,-0.1732223524577678,1.0,-1.803950611004081,0.0,0.0,1.987848726081104,1.5230298564080254,0.8724553754103983,1,2.236917941795857,0.0596,class_1,1.6929571059624304
0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.2218242027933286,-0.9209605307047504,-0.3348654726059054,-0.3018579177896762,0.2950256311342287,-0.2827511107665604,-0.3031458877276005,0.4634092250620307,-1.184394214268194,-0.0733432247906853,0.0237242218595741,-0.9436554659587704,-0.3063176392357594,0.444554381290879,0.032725541227909,-0.957681455073422,-0.0091142205040063,-1.0955406300469284,1.2282316753667468,1.714267759149606,0.0,0.443,1.0,0.0,0.0829,0.8660254037844386,0.5000000000000001,1.4619157707824275,-0.214050090121178,1.0,-0.5284635338091757,0.0,0.0,-0.0733429031063476,-0.23415337472333597,0.462618849617324,1,1.130557930973802,0.443,class_1,2.186123141777106
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.2218242027933286,0.2046049081024369,-0.5031739267429457,-0.4722922476908068,0.6983860517464361,-0.1089706939246091,0.1924451479165071,-0.0779102196394548,0.7403151560900867,-0.8049425367706355,0.0516074627814401,0.8480551657384945,-0.3063176392357594,0.7861607204060743,-0.7321454382200927,-0.8333372326416273,-0.0091563671861435,0.3158621490490655,-1.1097968911704768,-1.2516924341001134,0.0,0.481,1.0,0.0,0.189,1.2246467991473532e-16,-1.0,1.5196590731873143,-0.014739461567919,1.0,-0.3515518992410392,0.0,0.0,-0.8049390062822015,-0.23413695694918055,0.3283328028887903,1,-1.0130145899939302,0.481,class_1,1.1101245181814503
0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,-2.0896691513416523,-0.9209605307047504,-0.4069976672360655,-0.2592493353143936,-0.9208179224254258,-0.1119531953578232,-0.4648750234053533,1.6302533614185666,-1.5334647513772612,0.6383415883176601,1.6109334358020164,-1.3073984338342692,-0.306304963094155,1.558643347882596,0.7767763503890941,-1.5675971590176467,-0.0076308837548446,-2.118239114852717,1.562235756300636,-0.9221413015168112,0.0,0.147,1.0,2.89e-06,0.0913,0.8660254037844386,0.5000000000000001,1.5734652519752828,0.1709815288784375,1.0,-0.3547110198960298,0.0,0.0,0.6383387885431524,1.5792128155073915,0.922488672063415,1,1.6318773108775455,0.147,class_1,1.8274569339118876
0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.2218242027933286,1.6115617066114212,0.6268971224628959,-0.3444665002649589,0.7848204275919093,-0.2131594106582275,-0.4062363894169283,0.7340689474127738,0.9177432743996674,0.9611099150875858,0.1010379537759709,1.061686434346789,-0.3063176392357594,-0.2887428227126348,1.1142235324581655,-0.9546427399602304,-0.0091096451454933,0.378746290821884,-0.4417887293026986,-1.2516924341001134,0.0,0.444,1.0,0.0,0.0973,-0.5000000000000004,0.8660254037844384,1.6192100095828033,0.328877181050209,1.0,-0.4593108919911249,0.0,0.0,0.9611056996469994,0.7674347291529088,0.6301320242545377,1,0.4160337573178911,0.444,class_1,2.096456589810801
0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.2218242027933286,-1.4837432501083443,-0.5512620564963857,-0.3444665002649589,0.3353616731954495,-0.0876955170343471,-0.4516340415369992,-0.0628735683977468,0.7518865551102767,0.264869679831087,0.3881439722143975,0.6457545103891685,-0.3063176392357594,1.9776169763444384,0.3863196895328191,-1.0459105483849362,-0.0090456266403597,0.126908808306097,-0.7757928102365876,-1.2516924341001134,0.0,0.414,1.0,0.0,0.151,0.0,1.0,1.4255671562502157,-0.3395133890273767,1.0,-0.3288842949809118,0.0,0.0,0.2648685181092268,-0.4694743859349521,0.16277980915375467,1,-1.2089325085770026,0.414,class_1,1.8274569339118876
0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.2218242027933286,-1.202351890406547,-0.4069976672360655,-0.4722922476908068,-0.7191377121193218,0.2960530007058888,-0.5216220885554419,0.3340940243833425,-1.0725373570730237,-1.442673507335686,0.0291529489043764,-1.0273051693681894,-0.2971821451789189,0.9170899793004,-1.398879132597573,-0.2380529419674195,-0.0092915830758534,-0.8590858220149008,-0.1077846483688094,1.714267759149606,0.0,0.632,1.0,0.00419,0.0735,0.4999999999999999,0.8660254037844387,1.4876242647635662,-0.1253129399905895,1.0,0.1262890568341844,0.0,0.0,-1.4426671797509216,0.5425600435859647,0.8102002347051558,1,0.9807383461749816,0.632,class_1,1.0204579662151458
